Gender,Height,Weight(lbs),Weight(kgs)
Male,65.28602551,161.42008169999997,73.20638625850339
Male,70.92184441,207.8359446,94.25666421768707
Male,68.59666269,180.8312378,82.00963165532879
Male,68.60379643,176.81547619999998,80.18842458049885
Male,69.47874412,194.6037685,88.25567732426303
Male,65.93089621,163.0084317,73.92672639455782
Male,68.5233453,173.2706572,78.58079691609977
Male,73.92912413,215.62003540000003,97.78686412698414
Male,71.19793782,210.13452900000001,95.29910612244899
Male,66.55658687,185.0423241,83.91942136054422
Male,71.74227623,187.9653554,85.24505913832199
Male,69.74482933,188.18112480000002,85.3429137414966
Male,66.75065413,179.54201709999998,81.42495106575963
Male,69.69242226,211.71842900000001,96.01742811791384
Male,70.40351683,197.69214209999998,89.65630027210884
Male,69.01973611,186.287992,84.48435011337868
Male,64.73228716,166.10607240000002,75.33155210884354
Male,70.99807444,188.81177,85.62892063492063
Male,64.45981425,161.37877319999998,73.18765224489795
Male,69.74952258,193.4762588,87.74433505668935
Male,71.52684881,189.28224609999998,85.84228848072561
Male,68.32791586,207.7849246,94.23352589569161
Male,70.76472016,199.3230943,90.39596113378686
Male,71.41904963,209.8582566,95.1738125170068
Male,69.39047409,180.17547280000002,81.71223256235828
Male,72.00173222,196.2144145,88.98612902494331
Male,69.19147497,189.4388404,85.91330630385488
Male,66.16636328,165.5146074,75.06331401360544
Male,67.272143,182.39433469999997,82.71851913832198
Male,70.9158354,189.5576375,85.96718253968254
Male,69.11988779,189.6259141,85.99814698412698
Male,67.40902587,170.19132539999998,77.18427455782312
Male,72.93864904,216.0974547,98.00338081632653
Male,70.4909287,177.0677744,80.30284553287981
Male,69.00825946,196.0511888,88.91210376417233
Male,66.76210992,167.70049619999998,76.05464680272108
Male,69.12066373,179.60787009999999,81.45481637188207
Male,73.12626719,220.6614051,100.07319959183673
Male,67.4868239,164.29524130000001,74.51031351473924
Male,64.95507833,156.54478630000003,70.99536793650795
Male,67.78248907,183.681029,83.30205396825396
Male,67.6623988,170.3054935,77.2360514739229
Male,66.47639701,168.6272639,76.47494961451247
Male,72.9870702,209.6379745,95.07391133786848
Male,69.56323228,195.346027,88.59230249433107
Male,71.00356014,194.3226014,88.12816390022675
Male,69.91563736,219.3679167,99.48658353741496
Male,71.69714179,205.1617483,93.04387678004535
Male,67.64994086,178.88263369999999,81.12591097505668
Male,68.29555456,181.7249315,82.41493492063492
Male,68.68725567,203.56033380000002,92.31761170068027
Male,68.91577165,165.1558987,74.90063433106576
Male,68.96087967,197.93142959999997,89.7648206802721
Male,67.2472352,173.284033,78.58686303854874
Male,68.91586364,183.9477889,83.42303351473923
Male,65.8385445,139.5340469,63.28074689342403
Male,64.67107555,160.18853130000002,72.64786000000001
Male,66.29589772,163.6040022,74.19682639455782
Male,67.09758575,193.9551074,87.96149995464853
Male,66.99828973,189.89334250000002,86.11942970521542
Male,70.9619709,184.22393200000002,83.54826848072562
Male,68.4208722,190.79554219999997,86.52859056689341
Male,67.65252759,188.2006794,85.35178204081633
Male,75.62019316,226.20777990000002,102.58856231292518
Male,70.54924202,197.87937309999998,89.74121229024942
Male,68.89083891,190.5134869,86.40067433106576
Male,68.28453192,176.2465834,79.93042331065759
Male,64.99507826,177.7270945,80.60185691609976
Male,65.57577154,173.69159219999997,78.77169714285714
Male,69.30608824,210.4636875,95.44838435374149
Male,65.70471542,170.1005633,77.14311260770975
Male,67.80399101,173.4598918,78.66661759637188
Male,69.21614731,184.9366903,83.87151487528345
Male,68.01500601,194.2869459,88.11199360544218
Male,61.92694894,149.14968480000002,67.64158040816326
Male,67.26636272,192.4707696,87.28833088435374
Male,67.67682185,179.750808,81.51964081632653
Male,69.97090362,202.863293,92.00149342403628
Male,65.31346154,163.3573315,74.08495759637188
Male,71.90600544,217.02771459999997,98.42526739229024
Male,66.23390404,183.16123249999998,83.0663185941043
Male,65.81494282,166.5836105,75.54812267573695
Male,72.84494786,205.2508892,93.08430349206348
Male,70.94944345,189.70308880000002,86.03314684807256
Male,71.34380763,218.5863364,99.13212535147392
Male,71.05566416,203.139433,92.12672698412698
Male,61.92554729,139.90507030000003,63.449011473922916
Male,68.76245756,196.29380590000002,89.02213419501135
Male,67.58394143,179.9370112,81.60408671201814
Male,67.36169467,164.14592240000002,74.44259519274377
Male,65.87915656,168.17486440000002,76.26977977324263
Male,68.69476215,189.7425419,86.05103941043083
Male,69.53486155,195.1703915,88.5126492063492
Male,66.63469083,190.46795880000002,86.38002666666667
Male,69.80990157,204.4265983,92.71047541950112
Male,68.67987369,196.1516228,88.95765206349206
Male,71.61517875,209.6707739,95.08878634920634
Male,69.68979533,190.93340049999998,86.59111133786847
Male,70.90108637,197.9448324,89.77089904761904
Male,68.00581399,186.7803378,84.7076361904762
Male,70.61574398,188.6638321,85.56182861678005
Male,71.57119416,176.3766428,79.98940716553288
Male,73.01286326,209.32948340000002,94.93400607709751
Male,60.74811787,136.1678657,61.754134104308385
Male,69.08211963,190.9351825,86.59191950113379
Male,69.33873763,191.4456543,86.82342598639455
Male,67.75713771,184.9382299,83.87221310657597
Male,76.02708186,232.313471,105.35758321995465
Male,72.22761616,201.778854,91.50968435374149
Male,68.92104135,188.3288071,85.40988984126984
Male,65.33492768,174.6556973,79.20893301587301
Male,65.93240345,183.9433388,83.42101532879818
Male,70.46668931,187.517442,85.04192380952381
Male,73.18104362,213.8474529,96.98297183673469
Male,68.55087969,175.2195188,79.46463437641724
Male,68.52940825,169.5448054,76.89106820861677
Male,63.59645542,144.59192240000002,65.57456798185942
Male,67.14424123,175.67919019999997,79.67310213151926
Male,70.81637062,197.19840159999998,89.43238167800452
Male,73.53028481,222.9259167,101.10018897959183
Male,66.14106892,165.40454530000002,75.01339922902496
Male,67.90684975,170.4172312,77.28672616780045
Male,71.43337582,216.6339997,98.24671188208616
Male,67.1126798,173.7075042,78.77891346938775
Male,73.28391797,217.8960397,98.81906562358276
Male,63.67258315,161.01314580000002,73.02183482993198
Male,69.22532029999999,193.7563258,87.871349569161
Male,69.67012402,177.11916069999998,80.32614997732425
Male,70.48544817,204.8274497,92.89226743764172
Male,69.00467787,176.73189250000001,80.15051814058957
Male,68.45789401,192.7618857,87.42035632653061
Male,66.02473378,166.96102050000002,75.71928367346939
Male,69.31816913,186.7379955,84.68843333333334
Male,69.07774056,188.50617869999996,85.49033047619045
Male,73.56227037,208.3614918,94.49500761904763
Male,66.08768889,161.4958143,73.24073210884353
Male,73.52598433,214.96645919999997,97.49045768707481
Male,69.67906022,205.1334355,93.0310365079365
Male,66.67678112,183.1973068,83.08267882086167
Male,72.96166547,208.89504430000002,94.73698154195012
Male,68.24687214,207.92557649999998,94.29731360544217
Male,71.95662589,210.6638278,95.53915092970522
Male,71.05863335,204.2728377,92.64074272108843
Male,66.97694995,195.1987301,88.52550117913832
Male,68.47800208,190.6860225,86.47892176870748
Male,71.28444139,199.63532659999998,90.53756308390021
Male,64.98045629,166.82154730000002,75.65603052154195
Male,66.76188387,178.79750900000002,81.08730566893425
Male,68.76616172,185.7721575,84.25041156462585
Male,68.99254357,193.7549909,87.87074417233559
Male,71.2951946,228.80051609999998,103.76440639455781
Male,69.04947840000001,192.3497017,87.23342480725623
Male,66.54148202,175.98349109999998,79.81110707482992
Male,68.51552345,176.1412392,79.8826481632653
Male,67.45971531,177.48252490000002,80.49094099773244
Male,71.35738241,201.7607769,91.50148612244898
Male,68.59040604,176.84307990000002,80.20094326530612
Male,69.73608671,185.5242604,84.13798657596372
Male,69.83385707,188.041029,85.27937823129251
Male,72.41058576,189.38443830000003,85.88863414965988
Male,65.43459687,166.096744,75.32732154195011
Male,66.26765677,170.25017869999996,77.21096539682537
Male,69.97430087,212.80425899999997,96.50986802721087
Male,71.20919422,196.1455062,88.95487809523809
Male,69.93740019,202.27906969999998,91.73653954648525
Male,71.38602219,201.3320069,91.30703260770976
Male,64.58878167,158.4540944,71.8612673015873
Male,68.79298442,174.4894863,79.13355387755102
Male,68.44574673,183.78338269999998,83.34847287981859
Male,69.20157812,188.1035061,85.3077125170068
Male,69.42601731,176.19342980000002,79.90631736961451
Male,69.6062252,194.2007119,88.07288521541949
Male,72.88170697,194.1995089,88.07233963718821
Male,62.17833122,145.8988424,66.16727546485261
Male,68.87470662,191.8337092,86.9994146031746
Male,71.08008356,209.8535536,95.1716796371882
Male,72.18253412,201.26146440000002,91.27504054421769
Male,72.06275498,208.7818534,94.68564780045351
Male,67.38005789,182.6734054,82.84508181405896
Male,67.93463453,166.4350688,75.48075682539682
Male,70.80193026,193.3935426,87.70682204081632
Male,65.54912127,178.44817969999997,80.92887968253966
Male,70.19122448,205.94179069999998,93.39763750566892
Male,71.77899537,199.2098424,90.34459972789116
Male,68.13028842,192.0295666,87.08823882086168
Male,68.35948256,175.2608644,79.4833852154195
Male,66.09035701,170.00644509999998,77.10042861678004
Male,71.58012314,205.34759619999997,93.12816154195009
Male,73.53666772,196.0432951,88.90852385487528
Male,71.11553184,208.14525659999998,94.39694176870748
Male,70.79430255,202.89075780000002,92.01394911564627
Male,71.72906048,188.595024,85.5306231292517
Male,63.19653037,162.4297274,73.66427546485261
Male,68.10111341,182.85239909999999,82.92625809523808
Male,65.85609973,157.3174614,71.3457874829932
Male,68.34645649999999,178.67599209999997,81.0321959637188
Male,69.56022893,187.2174859,84.90588929705216
Male,68.72830407,171.6209666,77.8326379138322
Male,70.15827765,200.5341783,90.9452055782313
Male,68.92333665,193.9273604,87.94891628117914
Male,64.30017420000001,155.489729,70.51688390022676
Male,70.45563306,192.527905,87.3142426303855
Male,68.62406319,159.8624674,72.4999852154195
Male,69.66475174,176.25927439999998,79.93617886621314
Male,69.05888454,171.7089263,77.87252893424036
Male,67.22698623,181.7096189,82.407990430839
Male,66.11579969,171.3866592,77.72637605442176
Male,68.61738735,179.1320246,81.23901342403627
Male,69.24901281,187.46937140000003,85.02012308390023
Male,69.64190618,182.00452230000002,82.54173346938776
Male,72.79702836,214.47403549999999,97.26713628117913
Male,75.04399507,208.526427,94.56980816326531
Male,70.97268413,190.2219929,86.26847750566893
Male,74.38801243,217.14379049999997,98.4779095238095
Male,64.36216387,156.0738985,70.78181337868482
Male,71.32700107,206.3851911,93.59872612244897
Male,67.17202444,178.1527814,80.79491219954649
Male,74.40167189,228.8383958,103.78158539682539
Male,63.86792096,174.47336289999998,79.12624167800452
Male,68.88599177,164.2149026,74.47387873015872
Male,72.13199022,212.15727569999999,96.21645156462584
Male,68.40372617,206.0149398,93.43081170068027
Male,65.09265639,167.433533,75.93357505668935
Male,69.22967912,195.21863969999998,88.53453047619047
Male,71.94778826,209.1754891,94.86416739229024
Male,67.46299066,182.3012856,82.67632
Male,69.31290864,190.1851469,86.25176730158731
Male,63.73104817,160.34490390000002,72.71877727891157
Male,60.6798174,129.3010238,58.639920090702944
Male,70.66332308,195.6263191,88.71941909297051
Male,67.59403113,186.7514169,84.69452013605442
Male,74.64950788,227.50064509999999,103.17489573696145
Male,70.46707885,197.187532,89.42745215419501
Male,71.94401052,209.55628269999997,95.03686290249432
Male,74.02575081,209.7592721,95.12892158730159
Male,70.78222816,220.43678640000002,99.97133170068028
Male,64.72725696,169.20793700000002,76.73829342403629
Male,68.38302408,185.84561680000002,84.2837264399093
Male,71.4692208,192.69149309999997,87.38843224489794
Male,66.94445374,177.0260878,80.28394004535147
Male,70.79697900000001,199.9473831,90.67908530612245
Male,65.29243478,168.71029030000003,76.51260331065761
Male,61.75400983,123.528143,56.0218335600907
Male,62.48067131,160.2422382,72.6722168707483
Male,67.80567987,197.082611,89.37986893424036
Male,69.52599428,161.97093759999998,73.45620752834466
Male,72.50075663,201.6550559,91.45354009070294
Male,70.48529474,194.7861983,88.33841192743763
Male,66.68973599,162.56540669999998,73.72580802721087
Male,71.29191758,175.8109677,79.73286517006802
Male,71.7967672,209.3793102,94.95660326530611
Male,73.05634425,204.4603316,92.72577396825396
Male,68.85335437,210.86908419999997,95.63223773242629
Male,66.04544386,169.3262842,76.79196562358277
Male,73.98590142,223.32610499999998,101.28168027210883
Male,69.25161788,192.9468911,87.50425900226756
Male,69.34065722,172.9048014,78.41487591836734
Male,70.97626497,191.57215359999998,86.8807952834467
Male,63.56127763,157.11954450000002,71.25602925170068
Male,69.77015095,182.79549430000003,82.90045092970523
Male,65.18847756,151.8869422,68.88296698412698
Male,69.97894082,193.3410828,87.68303074829932
Male,69.75059715,185.42797009999998,84.09431750566893
Male,71.17143115,195.3823108,88.6087577324263
Male,70.57200178,174.19688730000001,79.00085591836735
Male,65.65108952,164.6498139,74.67111741496598
Male,67.13841414,163.8450013,74.30612303854875
